ID,Name,Age,Marks
1229,Student_1229,18,68
1230,Student_1230,22,78
1231,Student_1231,25,99
1232,Student_1232,22,88
1233,Student_1233,21,61
1234,Student_1234,22,95
1235,Student_1235,23,84
1236,Student_1236,23,64
1237,Student_1237,19,50
1238,Student_1238,22,87
1239,Student_1239,20,94
1240,Student_1240,23,67
1241,Student_1241,23,76
1242,Student_1242,24,75
1243,Student_1243,24,73
1244,Student_1244,18,84
1245,Student_1245,24,56
1246,Student_1246,18,99
1247,Student_1247,19,68
1248,Student_1248,18,59
1249,Student_1249,24,73
1250,Student_1250,24,50
1251,Student_1251,21,92
1252,Student_1252,21,100
1253,Student_1253,24,99
1254,Student_1254,22,64
1255,Student_1255,22,51
1256,Student_1256,24,57
1257,Student_1257,19,65
1258,Student_1258,24,91
1259,Student_1259,23,96
1260,Student_1260,22,82
1261,Student_1261,23,100
1262,Student_1262,22,85
1263,Student_1263,18,55
1264,Student_1264,19,62
1265,Student_1265,19,90
1266,Student_1266,25,51
1267,Student_1267,24,77
1268,Student_1268,23,65
1269,Student_1269,23,91
1270,Student_1270,24,58
1271,Student_1271,20,83
1272,Student_1272,25,80
1273,Student_1273,25,74
1274,Student_1274,23,70
1275,Student_1275,18,76
1276,Student_1276,19,62
1277,Student_1277,20,80
1278,Student_1278,21,81
1279,Student_1279,19,67
1280,Student_1280,18,52
1281,Student_1281,22,54
1282,Student_1282,25,85
1283,Student_1283,21,65
1284,Student_1284,24,84
1285,Student_1285,20,96
1286,Student_1286,18,74
1287,Student_1287,23,78
1288,Student_1288,22,67
1289,Student_1289,23,71
1290,Student_1290,21,67
1291,Student_1291,24,97
1292,Student_1292,21,96
1293,Student_1293,19,83
1294,Student_1294,23,67
1295,Student_1295,20,82
1296,Student_1296,21,98
1297,Student_1297,20,88
1298,Student_1298,21,73
1299,Student_1299,22,50
1300,Student_1300,19,87
1301,Student_1301,22,55
1302,Student_1302,21,59
1303,Student_1303,18,85
1304,Student_1304,20,64
1305,Student_1305,23,63
1306,Student_1306,25,57
1307,Student_1307,18,81
1308,Student_1308,19,90
1309,Student_1309,25,71
1310,Student_1310,25,57
1311,Student_1311,23,51
1312,Student_1312,21,78
1313,Student_1313,23,95
1314,Student_1314,22,65
1315,Student_1315,21,60
1316,Student_1316,21,99
1317,Student_1317,22,89
1318,Student_1318,18,84
1319,Student_1319,21,51
1320,Student_1320,22,90
1321,Student_1321,20,99
1322,Student_1322,24,60
1323,Student_1323,25,58
1324,Student_1324,19,54
1325,Student_1325,18,64
1326,Student_1326,22,74
1327,Student_1327,25,75
1328,Student_1328,24,66
1329,Student_1329,21,94
1330,Student_1330,25,78
1331,Student_1331,24,64
1332,Student_1332,18,77
1333,Student_1333,21,60
1334,Student_1334,23,70
1335,Student_1335,18,64
1336,Student_1336,21,76
1337,Student_1337,25,94
1338,Student_1338,20,95
1339,Student_1339,20,63
1340,Student_1340,23,51
1341,Student_1341,24,64
1342,Student_1342,20,73
1343,Student_1343,24,70
1344,Student_1344,24,75
1345,Student_1345,22,55
1346,Student_1346,20,83
1347,Student_1347,23,63
1348,Student_1348,22,55
1349,Student_1349,23,64
1350,Student_1350,20,73
1351,Student_1351,24,95
1352,Student_1352,22,52
1353,Student_1353,22,57
1354,Student_1354,24,98
1355,Student_1355,24,65
1356,Student_1356,21,79
1357,Student_1357,25,95
1358,Student_1358,18,97
1359,Student_1359,23,68
1360,Student_1360,24,56
1361,Student_1361,23,73
1362,Student_1362,23,68
1363,Student_1363,21,54
1364,Student_1364,20,69
1365,Student_1365,18,80
1366,Student_1366,24,90
1367,Student_1367,23,64
1368,Student_1368,24,77
1369,Student_1369,25,51
1370,Student_1370,20,88
1371,Student_1371,19,82
1372,Student_1372,20,89
1373,Student_1373,18,83
1374,Student_1374,25,86
1375,Student_1375,24,93
1376,Student_1376,23,52
1377,Student_1377,20,71
1378,Student_1378,22,85
1379,Student_1379,20,93
1380,Student_1380,23,59
1381,Student_1381,22,81
1382,Student_1382,20,94
1383,Student_1383,22,52
1384,Student_1384,23,99
1385,Student_1385,18,64
1386,Student_1386,18,57
1387,Student_1387,20,82
1388,Student_1388,21,55
1389,Student_1389,23,71
1390,Student_1390,22,98
1391,Student_1391,18,68
1392,Student_1392,18,50
1393,Student_1393,20,58
1394,Student_1394,19,57
1395,Student_1395,18,63
1396,Student_1396,22,78
1397,Student_1397,24,99
1398,Student_1398,25,91
1399,Student_1399,22,59
1400,Student_1400,25,54
1401,Student_1401,18,64
1402,Student_1402,25,69
1403,Student_1403,24,96
1404,Student_1404,25,64
1405,Student_1405,21,74
1406,Student_1406,20,89
1407,Student_1407,24,62
1408,Student_1408,20,57
1409,Student_1409,24,97
1410,Student_1410,25,88
1411,Student_1411,18,74
1412,Student_1412,25,95
1413,Student_1413,20,69
1414,Student_1414,25,70
1415,Student_1415,20,99
1416,Student_1416,20,78
1417,Student_1417,23,60
1418,Student_1418,25,87
1419,Student_1419,23,70
1420,Student_1420,22,95
1421,Student_1421,21,52
1422,Student_1422,21,100
1423,Student_1423,22,51
1424,Student_1424,18,52
1425,Student_1425,23,77
1426,Student_1426,18,77
1427,Student_1427,18,64
1428,Student_1428,22,97
1429,Student_1429,20,56
1430,Student_1430,24,95
1431,Student_1431,25,99
1432,Student_1432,18,71
1433,Student_1433,22,56
1434,Student_1434,19,100
1435,Student_1435,23,99
1436,Student_1436,19,73
1437,Student_1437,19,60
1438,Student_1438,23,97
1439,Student_1439,24,71
1440,Student_1440,25,74
1441,Student_1441,24,86
1442,Student_1442,25,60
1443,Student_1443,23,98
1444,Student_1444,24,57
1445,Student_1445,19,86
1446,Student_1446,19,77
1447,Student_1447,24,70
1448,Student_1448,18,81
1449,Student_1449,21,60
1450,Student_1450,22,98
1451,Student_1451,20,63
1452,Student_1452,21,91
1453,Student_1453,18,74
1454,Student_1454,18,88
1455,Student_1455,18,63
1456,Student_1456,23,74
1457,Student_1457,18,93
1458,Student_1458,25,63
1459,Student_1459,23,53
1460,Student_1460,24,78
1461,Student_1461,21,70
1462,Student_1462,21,55
1463,Student_1463,20,79
1464,Student_1464,22,94
1465,Student_1465,19,93
1466,Student_1466,24,76
1467,Student_1467,19,84
1468,Student_1468,24,89
1469,Student_1469,23,98
1470,Student_1470,21,92
1471,Student_1471,24,89
1472,Student_1472,23,65
1473,Student_1473,23,73
1474,Student_1474,18,81
1475,Student_1475,19,62
1476,Student_1476,21,57
1477,Student_1477,23,63
1478,Student_1478,22,94
1479,Student_1479,21,86
1480,Student_1480,24,57
1481,Student_1481,24,96
1482,Student_1482,19,75
1483,Student_1483,18,74
1484,Student_1484,21,58
1485,Student_1485,18,50
1486,Student_1486,18,65
1487,Student_1487,21,94
1488,Student_1488,18,95
1489,Student_1489,23,66
1490,Student_1490,23,91
1491,Student_1491,20,58
1492,Student_1492,23,61
1493,Student_1493,21,70
1494,Student_1494,20,83
1495,Student_1495,19,61
1496,Student_1496,20,75
1497,Student_1497,23,67
1498,Student_1498,25,77
1499,Student_1499,20,89
1500,Student_1500,19,76
1501,Student_1501,21,72
1502,Student_1502,20,64
1503,Student_1503,19,91
1504,Student_1504,24,64
1505,Student_1505,25,85
1506,Student_1506,22,92
1507,Student_1507,24,66
1508,Student_1508,19,51
1509,Student_1509,19,79
1510,Student_1510,19,77
1511,Student_1511,18,94
1512,Student_1512,19,96
1513,Student_1513,21,100
1514,Student_1514,19,82
1515,Student_1515,23,93
1516,Student_1516,18,90
1517,Student_1517,18,58
1518,Student_1518,24,95
1519,Student_1519,24,88
1520,Student_1520,21,57
1521,Student_1521,21,68
1522,Student_1522,21,65
1523,Student_1523,23,96
1524,Student_1524,21,96
1525,Student_1525,18,55
1526,Student_1526,22,62
1527,Student_1527,22,70
1528,Student_1528,25,86
1529,Student_1529,23,77
1530,Student_1530,18,52
1531,Student_1531,18,93
1532,Student_1532,18,81
1533,Student_1533,25,72
1534,Student_1534,19,67
1535,Student_1535,23,99
1536,Student_1536,21,57
1537,Student_1537,20,53
1538,Student_1538,23,57
1539,Student_1539,20,67
1540,Student_1540,24,69
1541,Student_1541,20,61
1542,Student_1542,20,61
1543,Student_1543,25,98
1544,Student_1544,22,71
1545,Student_1545,20,52
1546,Student_1546,23,100
1547,Student_1547,18,86
1548,Student_1548,23,62
1549,Student_1549,19,91
1550,Student_1550,18,79
1551,Student_1551,22,55
1552,Student_1552,24,66
1553,Student_1553,18,58
1554,Student_1554,18,83
1555,Student_1555,24,57
1556,Student_1556,18,98
1557,Student_1557,19,94
1558,Student_1558,24,58
1559,Student_1559,19,67
1560,Student_1560,23,62
1561,Student_1561,19,73
1562,Student_1562,22,59
1563,Student_1563,24,52
1564,Student_1564,19,100
1565,Student_1565,18,86
1566,Student_1566,18,70
1567,Student_1567,20,82
1568,Student_1568,25,86
1569,Student_1569,20,82
1570,Student_1570,18,67
1571,Student_1571,22,65
1572,Student_1572,23,82
1573,Student_1573,18,60
1574,Student_1574,18,68
1575,Student_1575,24,97
1576,Student_1576,25,100
1577,Student_1577,21,88
1578,Student_1578,21,95
1579,Student_1579,25,59
1580,Student_1580,19,51
1581,Student_1581,23,71
1582,Student_1582,20,82
1583,Student_1583,22,55
1584,Student_1584,25,64
1585,Student_1585,25,70
1586,Student_1586,18,67
1587,Student_1587,23,64
1588,Student_1588,18,92
1589,Student_1589,25,86
1590,Student_1590,18,82
1591,Student_1591,21,74
1592,Student_1592,18,89
1593,Student_1593,19,62
1594,Student_1594,18,50
1595,Student_1595,22,68
1596,Student_1596,21,52
1597,Student_1597,24,73
1598,Student_1598,21,63
1599,Student_1599,20,70
1600,Student_1600,18,96
1601,Student_1601,25,56
1602,Student_1602,22,64
1603,Student_1603,24,76
1604,Student_1604,25,80
1605,Student_1605,19,95
1606,Student_1606,24,90
1607,Student_1607,19,53
1608,Student_1608,24,52
1609,Student_1609,23,50
1610,Student_1610,25,56
1611,Student_1611,18,83
1612,Student_1612,22,62
1613,Student_1613,21,77
1614,Student_1614,20,67
1615,Student_1615,18,81
1616,Student_1616,24,51
1617,Student_1617,22,61
1618,Student_1618,23,66
1619,Student_1619,19,95
1620,Student_1620,23,53
1621,Student_1621,24,74
1622,Student_1622,20,76
1623,Student_1623,22,76
1624,Student_1624,18,68
1625,Student_1625,20,54
1626,Student_1626,24,73
1627,Student_1627,21,54
1628,Student_1628,22,53
1629,Student_1629,21,55
1630,Student_1630,19,59
1631,Student_1631,20,58
1632,Student_1632,18,85
1633,Student_1633,25,85
1634,Student_1634,23,100
1635,Student_1635,25,60
1636,Student_1636,20,98
1637,Student_1637,18,76
1638,Student_1638,25,86
1639,Student_1639,19,87
1640,Student_1640,22,56
1641,Student_1641,22,88
1642,Student_1642,19,70
1643,Student_1643,20,75
1644,Student_1644,20,72
1645,Student_1645,20,69
1646,Student_1646,20,98
1647,Student_1647,20,90
1648,Student_1648,23,78
1649,Student_1649,19,82
1650,Student_1650,24,91
1651,Student_1651,25,60
1652,Student_1652,19,62
1653,Student_1653,21,91
1654,Student_1654,20,72
1655,Student_1655,23,71
1656,Student_1656,21,51
1657,Student_1657,24,77
1658,Student_1658,18,90
1659,Student_1659,19,80
1660,Student_1660,19,56
1661,Student_1661,24,79
1662,Student_1662,24,54
1663,Student_1663,22,94
1664,Student_1664,18,99
1665,Student_1665,25,71
1666,Student_1666,24,85
1667,Student_1667,21,70
1668,Student_1668,22,69
1669,Student_1669,20,67
1670,Student_1670,19,91
1671,Student_1671,19,83
1672,Student_1672,23,85
1673,Student_1673,24,51
1674,Student_1674,19,83
1675,Student_1675,25,50
1676,Student_1676,20,94
1677,Student_1677,24,93
1678,Student_1678,18,79
1679,Student_1679,22,90
1680,Student_1680,20,78
1681,Student_1681,20,57
1682,Student_1682,20,60
1683,Student_1683,25,99
1684,Student_1684,20,86
1685,Student_1685,22,79
1686,Student_1686,20,63
1687,Student_1687,25,94
1688,Student_1688,22,60
1689,Student_1689,20,94
1690,Student_1690,18,85
1691,Student_1691,21,98
1692,Student_1692,20,67
1693,Student_1693,25,74
1694,Student_1694,22,82
1695,Student_1695,23,83
1696,Student_1696,22,74
1697,Student_1697,23,71
1698,Student_1698,21,99
1699,Student_1699,24,51
1700,Student_1700,18,58
1701,Student_1701,24,61
1702,Student_1702,24,87
1703,Student_1703,20,78
1704,Student_1704,23,74
1705,Student_1705,24,65
1706,Student_1706,25,75
1707,Student_1707,20,69
1708,Student_1708,19,100
1709,Student_1709,24,60
1710,Student_1710,20,77
1711,Student_1711,19,85
1712,Student_1712,23,93
1713,Student_1713,20,67
1714,Student_1714,25,93
1715,Student_1715,19,95
1716,Student_1716,25,90
1717,Student_1717,20,83
1718,Student_1718,24,57
1719,Student_1719,25,62
1720,Student_1720,19,77
1721,Student_1721,25,85
1722,Student_1722,24,63
1723,Student_1723,25,100
1724,Student_1724,24,60
1725,Student_1725,25,71
1726,Student_1726,20,66
1727,Student_1727,21,67
1728,Student_1728,24,81
1729,Student_1729,21,69
1730,Student_1730,18,69
1731,Student_1731,25,98
1732,Student_1732,20,87
1733,Student_1733,20,94
1734,Student_1734,24,72
1735,Student_1735,24,73
1736,Student_1736,24,65
1737,Student_1737,24,59
1738,Student_1738,20,88
1739,Student_1739,20,67
1740,Student_1740,25,89
1741,Student_1741,20,71
1742,Student_1742,24,72
1743,Student_1743,19,54
1744,Student_1744,19,75
1745,Student_1745,24,60
1746,Student_1746,25,53
1747,Student_1747,25,83
1748,Student_1748,25,75
1749,Student_1749,21,63
1750,Student_1750,20,68
1751,Student_1751,21,61
1752,Student_1752,24,85
1753,Student_1753,24,94
1754,Student_1754,19,96
1755,Student_1755,18,62
1756,Student_1756,23,77
1757,Student_1757,24,92
1758,Student_1758,18,86
1759,Student_1759,22,99
1760,Student_1760,24,81
1761,Student_1761,24,71
1762,Student_1762,22,98
1763,Student_1763,21,54
1764,Student_1764,23,68
1765,Student_1765,21,91
1766,Student_1766,25,99
1767,Student_1767,20,95
1768,Student_1768,22,53
1769,Student_1769,25,83
1770,Student_1770,20,55
1771,Student_1771,18,86
1772,Student_1772,21,61
1773,Student_1773,18,67
1774,Student_1774,21,95
1775,Student_1775,24,61
1776,Student_1776,23,73
1777,Student_1777,24,75
1778,Student_1778,19,78
1779,Student_1779,22,50
1780,Student_1780,22,94
1781,Student_1781,21,82
1782,Student_1782,25,57
1783,Student_1783,24,80
1784,Student_1784,20,95
1785,Student_1785,20,72
1786,Student_1786,22,94
1787,Student_1787,25,80
1788,Student_1788,23,77
1789,Student_1789,19,99
1790,Student_1790,25,61
1791,Student_1791,22,55
1792,Student_1792,24,52
1793,Student_1793,19,70
1794,Student_1794,22,73
1795,Student_1795,22,73
1796,Student_1796,24,98
1797,Student_1797,22,87
1798,Student_1798,24,85
1799,Student_1799,18,94
1800,Student_1800,18,64
1801,Student_1801,21,91
1802,Student_1802,23,50
1803,Student_1803,20,80
1804,Student_1804,25,58
1805,Student_1805,25,78
1806,Student_1806,23,98
1807,Student_1807,21,79
1808,Student_1808,20,100
1809,Student_1809,24,66
1810,Student_1810,19,54
1811,Student_1811,21,66
1812,Student_1812,18,56
1813,Student_1813,23,90
1814,Student_1814,19,97
1815,Student_1815,20,92
1816,Student_1816,21,85
1817,Student_1817,22,87
1818,Student_1818,24,81
1819,Student_1819,18,82
1820,Student_1820,23,50
1821,Student_1821,19,91
1822,Student_1822,19,64
1823,Student_1823,21,66
1824,Student_1824,22,98
1825,Student_1825,19,91
1826,Student_1826,24,87
1827,Student_1827,19,64
1828,Student_1828,23,70
1829,Student_1829,23,89
1830,Student_1830,21,54
1831,Student_1831,19,50
1832,Student_1832,24,78
1833,Student_1833,20,94
1834,Student_1834,24,73
1835,Student_1835,22,82
1836,Student_1836,20,97
1837,Student_1837,22,99
1838,Student_1838,19,58
1839,Student_1839,21,76
1840,Student_1840,23,58
1841,Student_1841,23,65
1842,Student_1842,23,86
1843,Student_1843,20,54
1844,Student_1844,20,61
1845,Student_1845,18,89
1846,Student_1846,22,98
1847,Student_1847,24,51
1848,Student_1848,21,94
1849,Student_1849,18,86
1850,Student_1850,21,90
1851,Student_1851,23,64
1852,Student_1852,25,52
1853,Student_1853,23,85
1854,Student_1854,19,84
1855,Student_1855,18,65
1856,Student_1856,22,61
1857,Student_1857,20,67
1858,Student_1858,18,68
1859,Student_1859,25,85
1860,Student_1860,21,85
1861,Student_1861,18,76
1862,Student_1862,20,59
1863,Student_1863,18,100
1864,Student_1864,20,91
1865,Student_1865,21,73
1866,Student_1866,19,81
1867,Student_1867,24,51
1868,Student_1868,20,57
1869,Student_1869,22,70
1870,Student_1870,18,57
1871,Student_1871,24,99
1872,Student_1872,20,98
1873,Student_1873,19,59
1874,Student_1874,20,97
1875,Student_1875,20,76
1876,Student_1876,24,51
1877,Student_1877,20,63
1878,Student_1878,23,95
1879,Student_1879,23,82
1880,Student_1880,24,75
1881,Student_1881,20,65
1882,Student_1882,25,50
1883,Student_1883,20,88
1884,Student_1884,24,90
1885,Student_1885,21,88
1886,Student_1886,18,96
1887,Student_1887,18,98
1888,Student_1888,19,51
1889,Student_1889,18,70
1890,Student_1890,18,64
1891,Student_1891,25,93
1892,Student_1892,22,77
1893,Student_1893,18,71
1894,Student_1894,24,62
1895,Student_1895,23,65
1896,Student_1896,23,88
1897,Student_1897,24,54
1898,Student_1898,19,50
1899,Student_1899,24,80
1900,Student_1900,19,71
1901,Student_1901,23,63
1902,Student_1902,19,99
1903,Student_1903,24,94
1904,Student_1904,20,72
1905,Student_1905,24,53
1906,Student_1906,24,95
1907,Student_1907,20,64
1908,Student_1908,19,68
1909,Student_1909,22,81
1910,Student_1910,20,90
1911,Student_1911,21,63
1912,Student_1912,20,92
1913,Student_1913,22,62
1914,Student_1914,19,64
1915,Student_1915,18,91
1916,Student_1916,22,88
1917,Student_1917,24,88
1918,Student_1918,22,77
1919,Student_1919,23,86
1920,Student_1920,24,59
1921,Student_1921,22,62
1922,Student_1922,24,56
1923,Student_1923,23,53
1924,Student_1924,19,84
1925,Student_1925,22,89
1926,Student_1926,22,66
1927,Student_1927,18,93
1928,Student_1928,19,86
1929,Student_1929,21,79
1930,Student_1930,18,93
1931,Student_1931,18,78
1932,Student_1932,19,54
1933,Student_1933,18,64
1934,Student_1934,22,92
1935,Student_1935,22,87
1936,Student_1936,20,58
1937,Student_1937,18,100
1938,Student_1938,24,55
1939,Student_1939,25,90
1940,Student_1940,23,61
1941,Student_1941,23,87
1942,Student_1942,24,55
1943,Student_1943,22,62
1944,Student_1944,25,66
1945,Student_1945,22,68
1946,Student_1946,21,93
1947,Student_1947,22,64
1948,Student_1948,19,93
1949,Student_1949,25,61
1950,Student_1950,23,86
1951,Student_1951,25,82
1952,Student_1952,18,81
1953,Student_1953,18,61
1954,Student_1954,19,64
1955,Student_1955,20,64
1956,Student_1956,25,95
1957,Student_1957,25,93
1958,Student_1958,19,69
1959,Student_1959,21,61
1960,Student_1960,21,87
1961,Student_1961,19,93
1962,Student_1962,20,55
1963,Student_1963,18,50
1964,Student_1964,25,57
1965,Student_1965,21,52
